ts,coin,addr,kind,side,szi_prev,szi,delta,entryPx,mark
2026-08-21T17:16:16+00:00,ETH,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ADD,SHORT,-38293.5589,-38888.2613,-594.7023999999947,1987.08,2415.4
2026-08-21T17:16:16+00:00,ETH,0x61ceef212ff4a86933c69fb6aca2fe35d8f2a62b,REDUCE,SHORT,-4163.9878,-2083.7674,2080.2203999999997,2397.48,2415.4
2026-08-21T17:16:16+00:00,ETH,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,REDUCE,LONG,157.6424,9.4865,-148.1559,2307.54,2415.4
2026-08-21T17:16:16+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,ADD,SHORT,-272.438,-356.2878,-83.84980000000002,2398.6,2415.4
2026-08-21T17:16:16+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,REDUCE,LONG,541.151,79.6131,-461.5378999999999,2407.48,2415.4
2026-08-21T17:16:16+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,OPEN,LONG,0.0,4000.0,4000.0,2412.04,2415.4
2026-08-21T17:16:16+00:00,ETH,0xb1ec7febea4f841d525785955b7fe0e812d6e86a,OPEN,SHORT,0.0,-206.6455,-206.6455,2417.52,2415.4
2026-08-21T17:16:16+00:00,ETH,0xbfc79c444c41a74516bf31237ebf586a231480b4,CLOSE,SHORT,-1400.0,0.0,1400.0,,2415.4
2026-08-21T17:16:16+00:00,ETH,0xc63a0f0db2c9604283172e83bd035902e0f0a3cd,REDUCE,LONG,10014.3978,7481.3657,-2533.0321000000004,2249.15,2415.4
2026-08-21T17:16:16+00:00,ETH,0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,REDUCE,SHORT,-1913.799,-1675.024,238.7750000000001,1822.82,2415.4
2026-08-21T17:16:16+00:00,ETH,0xd260b2216b735277da6771564a01c04856e78321,ADD,SHORT,-1250.0,-1804.9723,-554.9722999999999,2304.25,2415.4
2026-08-21T17:16:16+00:00,ETH,0xdf954bbe619273a56e0cfa90dad8382195dc7d72,REDUCE,SHORT,-5614.8398,-5570.1694,44.67039999999997,2039.43,2415.4
2026-08-21T17:16:16+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,ADD,SHORT,-640.7408,-733.6134,-92.87259999999992,2397.83,2415.4
2026-08-21T17:16:16+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ADD,SHORT,-19025.3776,-25013.2928,-5987.9151999999995,2387.78,2415.4
2026-08-21T19:08:46+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,REDUCE,LONG,17275.0,16975.0,-300.0,2234.41,2413.1
2026-08-21T19:08:46+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,FLIP,LONG,-65.9315,502.0237,567.9552,2415.96,2413.1
2026-08-21T19:08:46+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,REDUCE,SHORT,-1864.1008,-973.8733,890.2275,2407.51,2413.1
2026-08-21T19:08:46+00:00,ETH,0x32008fcb6bbd16532afc83ca8b6c920dde22c407,ADD,LONG,5540.6154,6679.5496,1138.9342000000006,2398.96,2413.1
2026-08-21T19:08:46+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ADD,SHORT,-5406.6431,-7253.1732,-1846.5301,2410.2,2413.1
2026-08-21T19:08:46+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,REDUCE,SHORT,-356.2878,-170.578,185.7098,2409.25,2413.1
2026-08-21T19:08:46+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,ADD,LONG,79.6131,993.4763,913.8632,2399.97,2413.1
2026-08-21T19:08:46+00:00,ETH,0x7fdafde5cfb5465924316eced2d3715494c517d1,REDUCE,SHORT,-39982.1338,-39741.4524,240.6814000000013,1981.31,2413.1
2026-08-21T19:08:46+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,REDUCE,LONG,4000.0,3000.0,-1000.0,2421.56,2413.1
2026-08-21T19:08:46+00:00,ETH,0xb0026ca48937bd18c5941c05decab68b0fcced8a,CLOSE,SHORT,-741.6233,0.0,741.6233,,2413.1
2026-08-21T19:08:46+00:00,ETH,0xc63a0f0db2c9604283172e83bd035902e0f0a3cd,REDUCE,LONG,7481.3657,6622.3711,-858.9946,2249.15,2413.1
2026-08-21T19:08:46+00:00,ETH,0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,REDUCE,SHORT,-1675.024,-759.171,915.8529999999998,1822.82,2413.1
2026-08-21T19:08:46+00:00,ETH,0xd260b2216b735277da6771564a01c04856e78321,ADD,SHORT,-1804.9723,-2250.0,-445.0277000000001,2327.38,2413.1
2026-08-21T19:08:46+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,REDUCE,SHORT,-733.6134,-568.1588,165.4545999999999,2398.14,2413.1
2026-08-21T19:08:46+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,REDUCE,SHORT,-25013.2928,-15726.3426,9286.9502,2389.85,2413.1
2026-08-21T19:08:46+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,FLIP,LONG,-14.2974,143.8846,158.18200000000002,2410.92,2413.1
2026-08-21T19:08:46+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,REDUCE,SHORT,-5268.3082,-4104.0376,1164.2706000000007,2359.46,2413.1
2026-08-21T19:08:46+00:00,ETH,0xfc667adba8d4837586078f4fdcdc29804337ca06,REDUCE,SHORT,-4410.119,-3863.3764,546.7425999999996,2356.39,2413.1
2026-08-21T19:52:47+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,ADD,LONG,16975.0,17100.0,125.0,2235.71,2416.4
2026-08-21T19:52:47+00:00,ETH,0x17c3c8fdbcb7d1b240ce08965e09b1fc91cba868,REDUCE,LONG,882.4348,776.8668,-105.56799999999998,1862.1,2416.4
2026-08-21T19:52:47+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,REDUCE,SHORT,-973.8733,-905.5127,68.36059999999998,2408.5,2416.4
2026-08-21T19:52:47+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ADD,SHORT,-7253.1732,-8481.097,-1227.9237999999996,2411.59,2416.4
2026-08-21T19:52:47+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,REDUCE,LONG,993.4763,694.8054,-298.6709000000001,2400.25,2416.4
2026-08-21T19:52:47+00:00,ETH,0x7fdafde5cfb5465924316eced2d3715494c517d1,REDUCE,SHORT,-39741.4524,-39625.1899,116.26250000000437,1981.31,2416.4
2026-08-21T19:52:47+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,ADD,LONG,3000.0,4000.0,1000.0,2421.02,2416.4
2026-08-21T19:52:47+00:00,ETH,0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,REDUCE,SHORT,-759.171,-508.847,250.32400000000007,1822.82,2416.4
2026-08-21T19:52:47+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,REDUCE,SHORT,-10578.3438,-10532.4273,45.91650000000118,2286.73,2416.4
2026-08-21T19:52:47+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,REDUCE,SHORT,-15726.3426,-15204.2163,522.1262999999999,2391.23,2416.4
2026-08-21T19:52:47+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,REDUCE,LONG,143.8846,89.5193,-54.365300000000005,2416.3,2416.4
2026-08-21T19:52:47+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,REDUCE,SHORT,-4104.0376,-3049.9147,1054.1228999999998,2359.46,2416.4
2026-08-21T19:52:47+00:00,ETH,0xfc667adba8d4837586078f4fdcdc29804337ca06,REDUCE,SHORT,-3863.3764,-3673.8191,189.55729999999994,2356.39,2416.4
2026-08-21T20:53:50+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,REDUCE,LONG,17100.0,16700.0,-400.0,2239.3,2442.8
2026-08-21T20:53:50+00:00,ETH,0x17c3c8fdbcb7d1b240ce08965e09b1fc91cba868,REDUCE,LONG,776.8668,258.3639,-518.5029,1863.14,2442.8
2026-08-21T20:53:50+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,ADD,SHORT,-905.5127,-2157.549,-1252.0363,2429.64,2442.8
2026-08-21T20:53:50+00:00,ETH,0x32008fcb6bbd16532afc83ca8b6c920dde22c407,ADD,LONG,6679.5496,6802.3946,122.84499999999935,2399.71,2442.8
2026-08-21T20:53:50+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,REDUCE,SHORT,-8481.097,-4278.4903,4202.606699999999,2418.07,2442.8
2026-08-21T20:53:50+00:00,ETH,0x469e9a7f624b04c24f0e64edf8d8a277e6bf58a5,OPEN,SHORT,0.0,-250.0,-250.0,2440.65,2442.8
2026-08-21T20:53:50+00:00,ETH,0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,CLOSE,SHORT,-68.0017,0.0,68.0017,,2442.8
2026-08-21T20:53:50+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,ADD,SHORT,-189.4232,-412.4504,-223.0272,2427.66,2442.8
2026-08-21T20:53:50+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,FLIP,SHORT,694.8054,-718.6371,-1413.4425,2440.41,2442.8
2026-08-21T20:53:50+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,REDUCE,LONG,4000.0,2750.0,-1250.0,2428.96,2442.8
2026-08-21T20:53:50+00:00,ETH,0xb1ec7febea4f841d525785955b7fe0e812d6e86a,ADD,SHORT,-206.6455,-307.9692,-101.3237,2434.61,2442.8
2026-08-21T20:53:50+00:00,ETH,0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,REDUCE,SHORT,-508.847,-306.618,202.22899999999998,1822.82,2442.8
2026-08-21T20:53:50+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,ADD,SHORT,-552.5163,-658.4876,-105.97130000000004,2408.27,2442.8
2026-08-21T20:53:50+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ADD,SHORT,-15204.2163,-22840.6664,-7636.450099999998,2410.47,2442.8
2026-08-21T20:53:50+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,REDUCE,LONG,89.5193,19.0702,-70.4491,2440.96,2442.8
2026-08-21T20:53:50+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,ADD,SHORT,-3049.9147,-3434.372,-384.45730000000003,2369.22,2442.8
2026-08-21T20:53:50+00:00,ETH,0xfc667adba8d4837586078f4fdcdc29804337ca06,REDUCE,SHORT,-3673.8191,-3513.0828,160.73630000000003,2356.39,2442.8
2026-08-21T21:53:09+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,REDUCE,LONG,16700.0,15500.0,-1200.0,2245.11,2506.3
2026-08-21T21:53:09+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,LONG,526.5663,434.6497,-91.91659999999996,2420.74,2506.3
2026-08-21T21:53:09+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,REDUCE,SHORT,-2157.549,-1833.9195,323.6295,2455.37,2506.3
2026-08-21T21:53:09+00:00,ETH,0x325edd95bb016c36027ce3b9f7595af7094a9564,ADD,SHORT,-31.1109,-99.9995,-68.8886,2461.37,2506.3
2026-08-21T21:53:09+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ADD,SHORT,-4278.4903,-6619.7004,-2341.2100999999993,2445.74,2506.3
2026-08-21T21:53:09+00:00,ETH,0x469e9a7f624b04c24f0e64edf8d8a277e6bf58a5,ADD,SHORT,-250.0,-1125.0,-875.0,2473.33,2506.3
2026-08-21T21:53:09+00:00,ETH,0x4e23288cee4960f9f962195c22948e4bc7ae20c3,REDUCE,SHORT,-9833.444,-9571.3318,262.1121999999996,2367.04,2506.3
2026-08-21T21:53:09+00:00,ETH,0x795cfd1b03eafc11c4ec958b8a94cfc9aa64a242,OPEN,SHORT,0.0,-3240.4167,-3240.4167,2466.11,2506.3
2026-08-21T21:53:09+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,FLIP,LONG,-718.6371,586.8571,1305.4942,2508.41,2506.3
2026-08-21T21:53:09+00:00,ETH,0x7fdafde5cfb5465924316eced2d3715494c517d1,REDUCE,SHORT,-39621.7289,-39409.5884,212.14050000000134,1981.31,2506.3
2026-08-21T21:53:09+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,ADD,LONG,2750.0,6000.0,3250.0,2468.15,2506.3
2026-08-21T21:53:09+00:00,ETH,0xa445a0a15b1d50fa0c4bfe6796d9447e0da5329d,CLOSE,SHORT,-5224.8632,0.0,5224.8632,,2506.3
2026-08-21T21:53:09+00:00,ETH,0xacb66d1996501bcc82a0e7819c9e041599f5efbd,OPEN,SHORT,0.0,-491.0185,-491.0185,1853.58,2506.3
2026-08-21T21:53:09+00:00,ETH,0xb1ec7febea4f841d525785955b7fe0e812d6e86a,ADD,SHORT,-307.9692,-409.8229,-101.8537,2439.55,2506.3
2026-08-21T21:53:09+00:00,ETH,0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,REDUCE,SHORT,-306.618,-161.647,144.971,1822.82,2506.3
2026-08-21T21:53:09+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ADD,SHORT,-22840.6664,-27888.4073,-5047.740900000001,2433.9,2506.3
2026-08-21T21:53:09+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,ADD,SHORT,-3434.372,-3691.4609,-257.0889000000002,2379.26,2506.3
2026-08-21T22:54:40+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,ADD,LONG,15500.0,16500.0,1000.0,2280.29,2526.75
2026-08-21T22:54:40+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,LONG,434.6497,145.5953,-289.0544,2436.31,2526.75
2026-08-21T22:54:40+00:00,ETH,0x218a65e21eddeece7a9df38c6bbdd89f692b7da2,CLOSE,SHORT,-8310.8633,0.0,8310.8633,,2526.75
2026-08-21T22:54:40+00:00,ETH,0x2d99fe0f36c1aebd28a1a2c0e82e8ca13c2ea351,OPEN,SHORT,0.0,-395.0,-395.0,2532.66,2526.75
2026-08-21T22:54:40+00:00,ETH,0x325edd95bb016c36027ce3b9f7595af7094a9564,ADD,SHORT,-99.9995,-149.6182,-49.618700000000004,2485.03,2526.75
2026-08-21T22:54:40+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ADD,SHORT,-6619.7004,-7694.7004,-1075.0,2495.1,2526.75
2026-08-21T22:54:40+00:00,ETH,0x45d26f28196d226497130c4bac709d808fed4029,ADD,SHORT,-5600.0,-6108.0,-508.0,2355.09,2526.75
2026-08-21T22:54:40+00:00,ETH,0x469e9a7f624b04c24f0e64edf8d8a277e6bf58a5,ADD,SHORT,-1125.0,-1625.0,-500.0,2492.0,2526.75
2026-08-21T22:54:40+00:00,ETH,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ADD,SHORT,-38919.7581,-38966.121,-46.36290000000008,1988.06,2526.75
2026-08-21T22:54:40+00:00,ETH,0x5faed49291db46f90e9af7331e41046e65776e5f,OPEN,LONG,0.0,961.8487,961.8487,1560.97,2526.75
2026-08-21T22:54:40+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,REDUCE,SHORT,-446.2018,-199.0831,247.1187,2489.32,2526.75
2026-08-21T22:54:40+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,FLIP,SHORT,586.8571,-20.8826,-607.7397,2527.68,2526.75
2026-08-21T22:54:40+00:00,ETH,0x7e4e766d0ae5ea9cded0c694669194db92800107,OPEN,LONG,0.0,4550.6155,4550.6155,2523.64,2526.75
2026-08-21T22:54:40+00:00,ETH,0x7fdafde5cfb5465924316eced2d3715494c517d1,REDUCE,SHORT,-39409.5884,-39252.3037,157.2847000000038,1981.31,2526.75
2026-08-21T22:54:40+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,REDUCE,LONG,6000.0,5000.0,-1000.0,2487.34,2526.75
2026-08-21T22:54:40+00:00,ETH,0xbb34960afec64f3f1cc78b0c9c342c4657021696,OPEN,LONG,0.0,3400.0,3400.0,1853.0,2526.75
2026-08-21T22:54:40+00:00,ETH,0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,FLIP,LONG,-161.647,78.787,240.434,2529.87,2526.75
2026-08-21T22:54:40+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,ADD,SHORT,-10491.0008,-10573.974,-82.97320000000036,2288.93,2526.75
2026-08-21T22:54:40+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,REDUCE,SHORT,-651.0113,-486.9573,164.05400000000003,2413.22,2526.75
2026-08-21T22:54:40+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,REDUCE,SHORT,-27888.4073,-27373.9356,514.4716999999982,2453.63,2526.75
2026-08-21T22:54:40+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,FLIP,LONG,-15.5658,90.4205,105.9863,2527.41,2526.75
2026-08-21T22:54:40+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,ADD,SHORT,-3691.4609,-4146.5187,-455.0577999999996,2397.24,2526.75
2026-08-21T22:54:40+00:00,ETH,0xfc667adba8d4837586078f4fdcdc29804337ca06,REDUCE,SHORT,-3513.0828,-3432.7814,80.30140000000029,2356.39,2526.75
2026-08-21T23:51:41+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,ADD,LONG,16500.0,16725.0,225.0,2290.74,2515.0
2026-08-21T23:51:41+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,ADD,SHORT,-1866.0418,-2454.2208,-588.1790000000001,2500.12,2515.0
2026-08-21T23:51:41+00:00,ETH,0x325edd95bb016c36027ce3b9f7595af7094a9564,ADD,SHORT,-149.6182,-199.9995,-50.38130000000001,2495.83,2515.0
2026-08-21T23:51:41+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,REDUCE,SHORT,-7694.7004,-5840.1092,1854.5911999999998,2508.94,2515.0
2026-08-21T23:51:41+00:00,ETH,0x45d26f28196d226497130c4bac709d808fed4029,ADD,SHORT,-6108.0,-6394.0,-286.0,2362.72,2515.0
2026-08-21T23:51:41+00:00,ETH,0x4e23288cee4960f9f962195c22948e4bc7ae20c3,REDUCE,SHORT,-9571.3318,-11.5948,9559.737,2367.04,2515.0
2026-08-21T23:51:41+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,ADD,SHORT,-199.0831,-276.7018,-77.61869999999999,2511.36,2515.0
2026-08-21T23:51:41+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,ADD,SHORT,-20.8826,-967.8559,-946.9733,2526.26,2515.0
2026-08-21T23:51:41+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,ADD,LONG,5000.0,5500.0,500.0,2498.39,2515.0
2026-08-21T23:51:41+00:00,ETH,0xbb34960afec64f3f1cc78b0c9c342c4657021696,CLOSE,LONG,3400.0,0.0,-3400.0,,2515.0
2026-08-21T23:51:41+00:00,ETH,0xc619b01f1a4f894c5e83338c42f98dcb82b710f5,REDUCE,LONG,3500.0,3300.0,-200.0,1846.83,2515.0
2026-08-21T23:51:41+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ADD,SHORT,-27373.9356,-27648.5522,-274.61659999999756,2464.29,2515.0
2026-08-21T23:51:41+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,REDUCE,LONG,90.4205,50.6095,-39.81100000000001,2514.34,2515.0
2026-08-21T23:51:41+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,ADD,SHORT,-4146.5187,-6286.9553,-2140.4366,2442.39,2515.0
2026-08-22T03:07:05+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,ADD,LONG,16725.0,17400.0,675.0,2308.0,2519.4
2026-08-22T03:07:05+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,LONG,169.8331,129.314,-40.51910000000001,2484.05,2519.4
2026-08-22T03:07:05+00:00,ETH,0x0c684f333a7e120bce61383da670bbb0157e82d0,FLIP,SHORT,118.3999,-198.7486,-317.1485,2508.07,2519.4
2026-08-22T03:07:05+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,REDUCE,SHORT,-2454.2208,-961.3691,1492.8517000000002,2511.08,2519.4
2026-08-22T03:07:05+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,REDUCE,SHORT,-5840.1092,-1.5357,5838.5734999999995,2519.44,2519.4
2026-08-22T03:07:05+00:00,ETH,0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,CLOSE,LONG,920.5667,0.0,-920.5667,,2519.4
2026-08-22T03:07:05+00:00,ETH,0x45d26f28196d226497130c4bac709d808fed4029,ADD,SHORT,-6394.0,-13014.0,-6620.0,2441.42,2519.4
2026-08-22T03:07:05+00:00,ETH,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ADD,SHORT,-38968.1024,-41112.0563,-2143.953899999993,2015.88,2519.4
2026-08-22T03:07:05+00:00,ETH,0x61ceef212ff4a86933c69fb6aca2fe35d8f2a62b,ADD,SHORT,-2083.7674,-3983.4777,-1899.7102999999997,2508.35,2519.4
2026-08-22T03:07:05+00:00,ETH,0x69906b0ed626ca01a4b7c001e5711e5714ccf207,OPEN,LONG,0.0,707.7144,707.7144,2517.88,2519.4
2026-08-22T03:07:05+00:00,ETH,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,CLOSE,LONG,40000.0,0.0,-40000.0,,2519.4
2026-08-22T03:07:05+00:00,ETH,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,ADD,LONG,9.4865,53.2456,43.759100000000004,2479.35,2519.4
2026-08-22T03:07:05+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,REDUCE,SHORT,-276.7018,-73.6389,203.06289999999998,2515.92,2519.4
2026-08-22T03:07:05+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,FLIP,LONG,-967.8559,1450.0138,2417.8697,2511.36,2519.4
2026-08-22T03:07:05+00:00,ETH,0x7fdafde5cfb5465924316eced2d3715494c517d1,REDUCE,SHORT,-39251.5605,-38285.398,966.1624999999985,1981.31,2519.4
2026-08-22T03:07:05+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,REDUCE,LONG,5500.0,4000.0,-1500.0,2510.97,2519.4
2026-08-22T03:07:05+00:00,ETH,0xa5b0edf6b55128e0ddae8e51ac538c3188401d41,REDUCE,LONG,40000.5788,20000.5788,-20000.000000000004,2265.48,2519.4
2026-08-22T03:07:05+00:00,ETH,0xb1ec7febea4f841d525785955b7fe0e812d6e86a,ADD,SHORT,-409.8229,-449.5764,-39.753499999999974,2446.33,2519.4
2026-08-22T03:07:05+00:00,ETH,0xbcd420d13362532756c968f663f96ba95e240dd2,OPEN,LONG,0.0,208.6768,208.6768,2380.62,2519.4
2026-08-22T03:07:05+00:00,ETH,0xc619b01f1a4f894c5e83338c42f98dcb82b710f5,REDUCE,LONG,3300.0,3000.0,-300.0,1846.83,2519.4
2026-08-22T03:07:05+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,REDUCE,SHORT,-10545.6439,-10480.9827,64.66119999999864,2291.87,2519.4
2026-08-22T03:07:05+00:00,ETH,0xdd53c5297309130ab5fe5623dc905752e3342b13,REDUCE,SHORT,-1760.3675,-1475.2465,285.1210000000001,2277.31,2519.4
2026-08-22T03:07:05+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,ADD,SHORT,-499.703,-1076.7087,-577.0056999999999,2491.42,2519.4
2026-08-22T03:07:05+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,REDUCE,SHORT,-27648.5522,-12671.7545,14976.7977,2480.88,2519.4
2026-08-22T03:07:05+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,FLIP,SHORT,50.6095,-51.8152,-102.4247,2518.81,2519.4
2026-08-22T03:07:05+00:00,ETH,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,REDUCE,SHORT,-6762.1577,-5979.2419,782.9157999999998,1789.28,2519.4
2026-08-22T03:07:05+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,ADD,SHORT,-6286.9553,-6921.8472,-634.8919000000005,2473.36,2519.4
2026-08-22T04:57:20+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,ADD,LONG,17400.0,17708.7385,308.7384999999995,2315.79,2517.6
2026-08-22T04:57:20+00:00,ETH,0x0c684f333a7e120bce61383da670bbb0157e82d0,REDUCE,SHORT,-198.7486,-153.3752,45.373400000000004,2508.07,2517.6
2026-08-22T04:57:20+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,REDUCE,SHORT,-961.3691,-571.5984,389.77070000000003,2517.0,2517.6
2026-08-22T04:57:20+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ADD,SHORT,-1.5357,-99.2772,-97.74149999999999,2518.02,2517.6
2026-08-22T04:57:20+00:00,ETH,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,ADD,LONG,53.2456,390.5747,337.3291,2512.38,2517.6
2026-08-22T04:57:20+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,FLIP,LONG,-73.6389,106.6881,180.327,2512.79,2517.6
2026-08-22T04:57:20+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,REDUCE,LONG,1450.0138,1053.745,-396.26880000000006,2512.81,2517.6
2026-08-22T04:57:20+00:00,ETH,0x7fdafde5cfb5465924316eced2d3715494c517d1,REDUCE,SHORT,-38285.398,-37528.1142,757.2837999999974,1981.31,2517.6
2026-08-22T04:57:20+00:00,ETH,0xa5b0edf6b55128e0ddae8e51ac538c3188401d41,REDUCE,LONG,20000.5788,10000.5788,-10000.0,2265.48,2517.6
2026-08-22T04:57:20+00:00,ETH,0xa98143608a6846453c88f29506d64a8b85532e65,CLOSE,SHORT,-78.7705,0.0,78.7705,,2517.6
2026-08-22T04:57:20+00:00,ETH,0xb0026ca48937bd18c5941c05decab68b0fcced8a,OPEN,SHORT,0.0,-946.5413,-946.5413,2282.0,2517.6
2026-08-22T04:57:20+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,REDUCE,SHORT,-10480.9827,-10025.9164,455.0663000000004,2291.96,2517.6
2026-08-22T04:57:20+00:00,ETH,0xdd53c5297309130ab5fe5623dc905752e3342b13,REDUCE,SHORT,-1475.2465,-395.1487,1080.0978,2277.31,2517.6
2026-08-22T04:57:20+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,REDUCE,SHORT,-1076.7087,-849.1285,227.58019999999988,2491.42,2517.6
